DATE (MM/DD/YYYY),HOUR-MST,Avg Global LI-200 [W/m^2],Avg Cabin Temp [deg F],Avg Lower Temp [deg F],Avg Relative Humidity [%],Avg CR10X Battery [VDC]
10/4/2018,17,102.9675,68.7792,69.4700,29.8200,12.9042
10/4/2018,18,16.0967,68.1483,69.5617,33.0425,12.6892
10/4/2018,19,-0.0211,67.5750,69.7517,33.7100,12.6308
10/4/2018,20,-0.0298,67.0317,69.9233,34.9533,12.6133
10/4/2018,21,-0.0249,66.4133,70.0075,37.2367,12.5983
10/4/2018,22,-0.0248,65.7267,69.9883,40.0417,12.5833
10/4/2018,23,-0.0229,65.0275,69.8692,45.4467,12.5650
10/5/2018,0,-0.0236,64.2808,69.7675,50.2050,12.5483
10/5/2018,1,-0.0258,63.6033,69.6142,54.7333,12.5283
10/5/2018,2,-0.0221,62.9283,69.4417,57.2108,12.5108
10/5/2018,3,-0.0236,62.2275,69.2400,57.1667,12.4892
10/5/2018,4,-0.0241,61.5250,69.0308,57.8308,12.4683
10/5/2018,5,-0.0179,60.8767,68.8192,57.0717,12.4433
10/5/2018,6,0.2976,60.2292,68.5758,55.9267,12.4242
10/5/2018,7,8.4908,59.6558,68.2933,55.5275,12.4067
10/5/2018,8,225.8700,59.2550,68.0833,51.0975,12.9058
10/5/2018,9,465.6500,60.2700,67.9300,39.6542,13.2817
10/5/2018,10,626.7083,61.6033,67.8350,32.3967,13.2900
10/5/2018,11,788.2583,62.4342,67.0867,27.5358,13.2875
10/5/2018,12,555.5000,63.0192,67.1450,26.1792,13.3042
10/5/2018,13,621.3667,63.4975,67.4383,25.7167,13.3050
10/5/2018,14,650.2083,64.2525,67.6392,23.8483,13.3058
10/5/2018,15,586.6917,65.4092,67.8233,22.1900,13.2250
10/5/2018,16,384.2667,66.6308,68.0817,22.5242,13.1367
10/5/2018,17,50.1675,66.8767,68.4233,25.0775,12.8000
10/5/2018,18,9.5987,66.3483,68.7342,35.9508,12.6583
10/5/2018,19,-0.0253,65.7400,68.9708,51.8267,12.6200
10/5/2018,20,-0.0260,65.2042,69.1633,60.8100,12.6075
10/5/2018,21,-0.0269,64.7417,69.2683,66.6925,12.5900
10/5/2018,22,-0.0204,64.2792,69.2583,71.4750,12.5792
10/5/2018,23,-0.0306,63.7983,69.1592,74.3000,12.5608
10/6/2018,0,-0.0270,63.3267,69.0517,76.9500,12.5475
10/6/2018,1,-0.0266,62.8308,68.8992,77.9750,12.5300
10/6/2018,2,-0.0241,62.2975,68.7517,79.9417,12.5125
10/6/2018,3,-0.0182,61.7967,68.5892,80.8667,12.4908
10/6/2018,4,-0.0201,61.3183,68.3817,82.1583,12.4717
10/6/2018,5,-0.0191,60.8425,68.2550,83.1917,12.4500
10/6/2018,6,0.0008,60.3808,68.0083,84.1750,12.4300
10/6/2018,7,4.9603,59.9300,67.8183,84.9667,12.4125
10/6/2018,8,27.0883,59.4758,67.5975,85.4417,12.4058
10/6/2018,9,66.5125,59.0675,67.3700,84.9167,12.4592
10/6/2018,10,86.8333,58.7217,67.1458,82.8333,12.5892
10/6/2018,11,92.6067,58.4333,66.9892,79.5083,12.6000
10/6/2018,12,172.3917,58.2400,66.9192,75.4667,12.9600
10/6/2018,13,243.4083,58.1867,66.8767,69.3583,13.1917
10/6/2018,14,434.6583,58.3708,66.8900,61.6817,13.2983
10/6/2018,15,307.3750,58.9558,66.9508,54.7975,13.2550
10/6/2018,16,148.2167,59.1733,67.0233,57.7808,13.1475
10/6/2018,17,61.3300,59.2317,67.0617,59.3875,12.8408
10/6/2018,18,10.9627,59.1525,67.0900,64.3950,12.6808
10/6/2018,19,-0.0216,58.9333,67.1250,71.0617,12.6333
10/6/2018,20,-0.0198,58.5992,67.0542,74.5250,12.6058
10/6/2018,21,-0.0297,58.2125,67.0042,76.6750,12.5792
10/6/2018,22,-0.0314,57.7892,66.8842,77.5083,12.5542
10/6/2018,23,-0.0349,57.4033,66.7850,79.2000,12.5233
10/7/2018,0,-0.0361,57.0558,66.6958,77.8333,12.4917
10/7/2018,1,-0.0284,56.7333,66.5608,75.6750,12.4542
10/7/2018,2,-0.0253,56.4275,66.4975,75.3417,12.4225
10/7/2018,3,-0.0315,56.1308,66.4158,74.9583,12.3942
10/7/2018,4,-0.0319,55.8025,66.2333,77.4917,12.3900
10/7/2018,5,-0.0298,55.3725,66.0692,79.1417,12.3800
10/7/2018,6,0.1069,54.8750,65.9150,80.5667,12.3800
10/7/2018,7,10.9237,54.4400,65.7725,80.7250,12.3775
10/7/2018,8,56.3783,54.0642,65.6333,82.6750,12.4400
10/7/2018,9,119.9750,53.8267,65.5225,82.9083,12.6642
10/7/2018,10,433.5750,54.0150,65.4917,70.7725,13.2142
10/7/2018,11,614.7667,55.1083,65.5008,50.4650,13.2825
10/7/2018,12,497.9333,56.0883,65.5533,42.9475,13.3150
10/7/2018,13,583.2833,56.9258,65.6417,40.4150,13.3183
10/7/2018,14,651.5917,58.1992,65.7900,33.9833,13.3200
10/7/2018,15,315.4667,59.4900,65.8892,31.0058,13.2783
10/7/2018,16,189.2333,59.9167,66.1475,33.4983,13.1650
10/7/2018,17,100.9933,60.2475,66.3892,41.0133,12.8842
10/7/2018,18,4.3125,60.0858,66.7083,50.0050,12.6742
10/7/2018,19,-0.0218,59.8183,66.8692,58.2958,12.6300
10/7/2018,20,-0.0228,59.5267,66.9200,66.9867,12.6108
10/7/2018,21,-0.0214,59.2742,67.0133,76.1242,12.5908
10/7/2018,22,-0.0209,59.0042,67.0283,79.7833,12.5775
10/7/2018,23,-0.0300,58.7125,67.0325,79.9167,12.5592
10/8/2018,0,-0.0313,58.4392,66.9892,79.6250,12.5433
10/8/2018,1,-0.0288,58.1458,66.8900,79.0667,12.5233
10/8/2018,2,-0.0205,57.8400,66.7842,79.5500,12.5075
10/8/2018,3,-0.0273,57.5067,66.6600,79.5500,12.4833
10/8/2018,4,-0.0232,57.1717,66.5408,80.5750,12.4625
10/8/2018,5,-0.0309,56.8542,66.4017,81.6417,12.4333
10/8/2018,6,0.0069,56.5408,66.2758,80.3250,12.4125
10/8/2018,7,10.5424,56.2267,66.1775,79.8250,12.4017
10/8/2018,8,150.7650,56.0250,66.0108,79.4083,13.0808
10/8/2018,9,250.6833,56.4842,65.8875,74.6417,13.2408
10/8/2018,10,212.9167,56.6492,65.8450,74.6917,13.2625
10/8/2018,11,223.9750,56.7383,65.7950,73.4083,13.2950
10/8/2018,12,446.3583,56.9625,65.8175,65.1800,13.3200
10/8/2018,13,518.1417,57.5333,65.7200,58.7350,13.3225
10/8/2018,14,379.7333,57.9233,65.7150,57.4675,13.3242
10/8/2018,15,139.5917,58.0425,65.8383,57.2350,13.2050
10/8/2018,16,62.6942,57.9150,65.9383,59.0208,12.9008
10/8/2018,17,20.4821,57.7417,66.0075,62.6233,12.6817
10/8/2018,18,1.8010,57.5183,66.0050,68.3100,12.6275
10/8/2018,19,-0.0180,57.2342,65.9858,70.4642,12.6017
10/8/2018,20,-0.0214,56.9317,65.9417,72.0750,12.5908
10/8/2018,21,-0.0164,56.6200,65.9075,74.0417,12.5708
10/8/2018,22,-0.0207,56.3108,65.8033,75.6417,12.5600
10/8/2018,23,-0.0187,56.0067,65.7325,74.9500,12.5425
10/9/2018,0,-0.0293,55.7033,65.6300,76.2583,12.5267
10/9/2018,1,-0.0291,55.4042,65.5600,77.0500,12.5075
10/9/2018,2,-0.0217,55.0900,65.4675,77.3250,12.4908
10/9/2018,3,-0.0227,54.7292,65.3408,76.9250,12.4667
10/9/2018,4,-0.0215,54.3967,65.2383,74.2583,12.4475
10/9/2018,5,-0.0295,54.0308,65.1267,75.1750,12.4200
10/9/2018,6,0.0313,53.6283,64.9858,75.0500,12.4017
10/9/2018,7,25.4356,53.2475,64.8908,76.6833,12.3958
10/9/2018,8,85.7650,52.9400,64.6908,78.6083,12.5167
10/9/2018,9,109.7583,52.7600,64.6233,78.6667,12.6825
10/9/2018,10,255.4167,52.7117,64.5375,73.8783,13.1525
10/9/2018,11,336.5333,52.9667,64.5267,64.1575,13.3283
10/9/2018,12,308.9833,53.3650,64.5083,57.1292,13.3208
10/9/2018,13,259.3583,53.7158,64.6117,52.1742,13.1967
10/9/2018,14,156.1250,53.9900,64.5758,54.0633,13.2117
10/9/2018,15,120.1125,54.0792,64.5383,61.5475,13.1758
10/9/2018,16,48.3392,54.0808,64.5292,74.7667,12.9358
10/9/2018,17,20.4333,53.9858,64.5617,75.6333,12.7150
10/9/2018,18,3.2139,53.8342,64.5833,76.0250,12.6375
10/9/2018,19,-0.0294,53.6817,64.5950,76.8833,12.6083
10/9/2018,20,-0.0279,53.4817,64.5475,76.8417,12.5908
10/9/2018,21,-0.0278,53.2567,64.4842,76.8000,12.5692
10/9/2018,22,-0.0273,53.0233,64.4042,76.8833,12.5525
10/9/2018,23,-0.0263,52.7942,64.3533,76.8167,12.5292
10/10/2018,0,-0.0242,52.5500,64.2875,76.7833,12.5083
10/10/2018,1,-0.0274,52.3050,64.1767,77.6083,12.4817
10/10/2018,2,-0.0300,52.0625,64.0692,78.7167,12.4575
10/10/2018,3,-0.0251,51.8233,63.9200,78.2750,12.4275
10/10/2018,4,-0.0300,51.5900,63.8683,78.5000,12.4000
10/10/2018,5,-0.0259,51.3442,63.7708,77.8333,12.3750
10/10/2018,6,0.0585,51.1017,63.6633,76.9667,12.3700
10/10/2018,7,12.0262,50.8883,63.5342,78.0833,12.3733
10/10/2018,8,32.5592,50.7267,63.4433,76.6583,12.4850
10/10/2018,9,50.0450,50.6542,63.3758,75.8583,12.7542
10/10/2018,10,45.3242,50.6625,63.3208,73.8917,12.9358
10/10/2018,11,47.5450,50.7092,63.3558,75.2083,13.0192
10/10/2018,12,234.4417,51.0433,63.3300,70.9917,13.3158
10/10/2018,13,413.7917,51.4608,63.3700,65.9942,13.2783
10/10/2018,14,642.8833,52.4333,63.4583,47.6358,13.3383
10/10/2018,15,499.6083,53.4700,63.5033,38.4492,13.3025
10/10/2018,16,394.1667,54.6942,63.5925,37.8975,13.1942
10/10/2018,17,161.9800,55.6442,63.9375,38.2658,12.9842
10/10/2018,18,8.0213,55.4667,64.1958,42.0575,12.7233
10/10/2018,19,-0.0167,54.8558,64.3450,53.7467,12.6367
10/10/2018,20,-0.0194,54.2850,64.4267,56.8050,12.6125
10/10/2018,21,-0.0227,53.7775,64.4225,57.6383,12.5908
10/10/2018,22,-0.0185,53.2600,64.4242,61.2575,12.5758
10/10/2018,23,-0.0136,52.7133,64.3358,60.9342,12.5550
10/11/2018,0,-0.0166,52.2183,64.2200,60.0183,12.5358
10/11/2018,1,-0.0142,51.7450,64.0942,63.9683,12.5125
10/11/2018,2,-0.0162,51.2575,63.9425,68.1733,12.4933
10/11/2018,3,-0.0197,50.7925,63.8050,71.2417,12.4683
10/11/2018,4,-0.0204,50.3267,63.6617,71.5083,12.4408
10/11/2018,5,-0.0195,49.9508,63.4783,70.8033,12.4108
10/11/2018,6,0.0872,49.6867,63.3567,68.1025,12.3850
10/11/2018,7,19.4504,49.4825,63.2550,66.0100,12.3758
10/11/2018,8,87.7150,49.3942,63.1708,62.9058,12.5317
10/11/2018,9,192.4250,49.5042,63.0975,61.8475,13.0250
10/11/2018,10,360.5083,49.9958,63.0875,58.1550,13.3450
10/11/2018,11,410.7083,50.7042,63.1083,53.7908,13.3483
10/11/2018,12,320.1000,51.4100,63.2092,47.6525,13.3508
10/11/2018,13,313.9333,51.9333,63.2825,45.7458,13.3525
10/11/2018,14,409.6000,52.5542,63.3950,44.5067,13.3592
10/11/2018,15,452.1667,53.6525,63.4775,42.9075,13.3325
10/11/2018,16,295.3000,54.5400,63.5858,52.6633,13.2517
10/11/2018,17,94.9517,55.0692,63.9283,49.7717,12.9675
10/11/2018,18,10.7156,54.9783,64.1433,51.4250,12.7075
10/11/2018,19,-0.0216,54.7158,64.3542,58.4075,12.6308
10/11/2018,20,-0.0230,54.3250,64.4067,62.7458,12.6100
10/11/2018,21,-0.0217,53.9008,64.4242,62.9583,12.5925
10/11/2018,22,-0.0206,53.4050,64.4183,66.3458,12.5792
10/11/2018,23,-0.0253,52.9550,64.3375,63.7333,12.5608
10/12/2018,0,-0.0207,52.5167,64.2633,63.1042,12.5475
10/12/2018,1,-0.0217,52.1150,64.1125,63.5292,12.5317
10/12/2018,2,-0.0189,51.6208,64.0183,63.3533,12.5142
10/12/2018,3,-0.0185,51.1642,63.9058,59.0342,12.4967
10/12/2018,4,-0.0199,50.8908,63.6775,54.4425,12.4775
10/12/2018,5,-0.0193,50.4592,63.5267,51.5900,12.4525
10/12/2018,6,0.0582,50.1075,63.3992,50.3575,12.4300
10/12/2018,7,8.3350,49.8108,63.2325,50.5083,12.4058
10/12/2018,8,202.3475,49.6800,63.0317,46.7975,12.9350
10/12/2018,9,441.2250,50.7317,63.0125,39.6992,13.3350
10/12/2018,10,605.1917,52.0900,63.0733,30.8600,13.3425
10/12/2018,11,664.9000,53.0792,63.0892,23.8600,13.3475
10/12/2018,12,766.4250,54.1225,63.2467,21.5167,13.3517
10/12/2018,13,747.1333,55.5542,63.3883,21.2350,13.3500
10/12/2018,14,662.0167,56.6475,63.5275,20.4125,13.3500
10/12/2018,15,529.1000,57.8275,63.7567,20.2175,13.1367
10/12/2018,16,350.2667,59.0908,64.1108,21.9608,12.9867
10/12/2018,17,154.1192,59.9933,64.6067,22.2967,12.8583
10/12/2018,18,10.2397,59.8775,64.9608,25.7683,12.6925
10/12/2018,19,-0.0239,59.0983,65.2033,34.0142,12.6258
10/12/2018,20,-0.0246,58.3967,65.4933,38.8992,12.6108
10/12/2018,21,-0.0238,57.7550,65.5642,46.0767,12.5908
10/12/2018,22,-0.0209,57.0983,65.5225,49.4650,12.5825
10/12/2018,23,-0.0212,56.4125,65.4492,53.4208,12.5633
10/13/2018,0,-0.0226,55.7142,65.3058,53.0117,12.5500
10/13/2018,1,-0.0206,54.9925,65.1450,50.5300,12.5317
10/13/2018,2,-0.0203,54.3283,64.9400,52.2067,12.5167
10/13/2018,3,-0.0227,53.5817,64.7608,44.9308,12.4992
10/13/2018,4,-0.0230,52.9667,64.5517,40.0242,12.4808
10/13/2018,5,-0.0183,52.3492,64.3808,37.0067,12.4558
10/13/2018,6,0.0568,51.6708,64.1583,34.8858,12.4367
10/13/2018,7,8.6239,51.0808,63.9617,34.3500,12.4125
10/13/2018,8,202.1975,50.6900,63.7258,36.4667,12.9158
10/13/2018,9,441.6833,51.7475,63.6025,26.7500,13.3342
10/13/2018,10,601.3000,53.3692,63.5725,20.8367,13.3217
10/13/2018,11,709.7250,54.5875,63.7025,18.0000,13.3342
10/13/2018,12,756.0000,55.7500,63.7558,17.1958,13.3500
10/13/2018,13,737.0833,57.1308,63.8842,16.4117,13.3492
10/13/2018,14,658.0750,58.3958,64.1450,14.8783,13.3425
10/13/2018,15,519.8250,59.6592,64.2400,14.7617,13.0825
10/13/2018,16,342.1250,60.9475,64.6233,15.2608,12.9342
10/13/2018,17,146.1650,61.7983,65.1142,16.0208,12.8250
10/13/2018,18,8.5977,61.6425,65.5192,19.8900,12.6767
10/13/2018,19,-0.0221,60.9117,65.8125,28.1842,12.6233
10/13/2018,20,-0.0263,60.1425,66.0725,31.9967,12.6083
10/13/2018,21,-0.0247,59.3708,66.1833,35.3567,12.5908
10/13/2018,22,-0.0240,58.6758,66.1875,38.6242,12.5817
10/13/2018,23,-0.0222,58.1500,66.1267,39.5325,12.5633
10/14/2018,0,-0.0206,57.6842,65.9725,53.7417,12.5483
10/14/2018,1,-0.0201,57.2200,65.8258,66.3333,12.5300
10/14/2018,2,-0.0194,56.7283,65.6800,67.8417,12.5125
10/14/2018,3,-0.0201,56.1817,65.4858,69.1300,12.4908
10/14/2018,4,-0.0183,55.5850,65.2267,69.0342,12.4725
10/14/2018,5,-0.0182,55.0042,64.9758,71.2675,12.4483
10/14/2018,6,-0.0067,54.4442,64.6917,69.1125,12.4283
10/14/2018,7,5.3642,53.8958,64.4692,64.9917,12.4033
10/14/2018,8,38.8625,53.3508,64.1500,63.3392,12.4175
10/14/2018,9,65.8533,52.8275,63.7867,66.4333,12.4992
10/14/2018,10,139.8000,52.4067,63.4850,63.9858,12.9408
10/14/2018,11,279.0333,52.2283,63.3025,63.3758,13.3150
10/14/2018,12,218.2917,52.2700,63.1567,62.7933,13.3458
10/14/2018,13,218.0417,52.2192,63.0150,63.3558,13.3500
10/14/2018,14,311.9333,52.4767,62.9375,59.9950,13.3550
10/14/2018,15,326.8667,52.8600,62.8950,58.4675,13.3592
10/14/2018,16,251.0250,53.1033,62.8575,60.9317,13.3650
10/14/2018,17,77.3858,53.2417,62.9250,59.8925,13.0358
10/14/2018,18,7.7310,52.8217,62.8867,62.5808,12.7033
10/14/2018,19,-0.0252,52.3025,62.8525,64.2150,12.6317
10/14/2018,20,-0.0251,51.6792,62.6550,64.9858,12.6075
10/14/2018,21,-0.0199,50.9900,62.4958,65.7700,12.5900
10/14/2018,22,-0.0187,50.2833,62.3008,69.4417,12.5750
10/14/2018,23,-0.0209,49.6908,62.1017,71.6350,12.5567
10/15/2018,0,-0.0323,49.1258,61.8692,69.7608,12.5392
10/15/2018,1,-0.0208,48.5858,61.7450,64.4083,12.5192
10/15/2018,2,-0.0177,47.9133,61.5575,64.1775,12.5042
10/15/2018,3,-0.0213,47.2342,61.2933,62.8733,12.4817
10/15/2018,4,-0.0262,46.5358,60.9925,62.8842,12.4600
10/15/2018,5,-0.0162,45.8217,60.6892,62.4750,12.4308
10/15/2018,6,0.0490,45.0917,60.4017,63.4175,12.4075
10/15/2018,7,8.1821,44.4092,60.1117,63.3833,12.3833
10/15/2018,8,176.9950,43.8600,59.8592,63.7258,12.8225
10/15/2018,9,418.5500,44.5825,59.7142,60.7542,13.3783
10/15/2018,10,589.4417,46.0075,59.5817,44.9192,13.3900
10/15/2018,11,709.7917,47.0958,59.6142,38.2025,13.3958
10/15/2018,12,757.1667,47.9067,59.7483,33.9292,13.4000
10/15/2018,13,737.0000,48.9275,59.8750,33.6825,13.4000
10/15/2018,14,649.7500,49.8858,60.0733,32.9800,13.3925
10/15/2018,15,510.7250,50.9617,60.3008,29.5542,13.1467
10/15/2018,16,332.0917,52.1592,60.5733,26.2108,13.0125
10/15/2018,17,137.2642,53.0042,60.9175,25.1600,12.8842
10/15/2018,18,6.6347,52.7617,61.2450,32.0183,12.6992
10/15/2018,19,-0.0171,51.9442,61.4533,39.7850,12.6275
10/15/2018,20,-0.0090,51.2550,61.6142,44.1667,12.6100
10/15/2018,21,-0.0135,50.5550,61.7075,48.5850,12.5925
10/15/2018,22,-0.0136,49.8475,61.6792,49.7192,12.5800
10/15/2018,23,-0.0133,49.0725,61.5892,50.8475,12.5625
10/16/2018,0,-0.0247,48.3608,61.5017,50.4475,12.5467
10/16/2018,1,-0.0263,47.6958,61.3467,50.9892,12.5258
10/16/2018,2,-0.0210,47.0392,61.1258,51.9658,12.5108
10/16/2018,3,-0.0234,46.3408,60.9192,49.4825,12.4892
10/16/2018,4,-0.0191,45.6900,60.7558,49.3717,12.4700
10/16/2018,5,-0.0157,45.0817,60.5258,50.0675,12.4425
10/16/2018,6,0.0606,44.5375,60.2950,51.8983,12.4167
10/16/2018,7,7.9069,43.9708,60.0917,50.9267,12.3925
10/16/2018,8,190.6300,43.5625,59.8833,50.7825,12.8075
10/16/2018,9,432.8250,44.5150,59.7742,44.3342,13.3817
10/16/2018,10,591.4167,46.0142,59.8117,36.7900,13.3558
10/16/2018,11,697.7583,47.1442,59.9025,31.1508,13.3875
10/16/2018,12,742.0000,48.2883,60.0192,29.9033,13.4000
10/16/2018,13,721.9750,49.7025,60.1508,29.0700,13.3992
10/16/2018,14,637.9000,50.9375,60.3758,29.7067,13.3858
10/16/2018,15,501.7333,52.2667,60.6817,29.8425,13.1142
10/16/2018,16,323.9583,53.7058,61.0008,30.8708,12.9700
10/16/2018,17,129.5617,54.6942,61.4525,34.5000,12.8417
10/16/2018,18,5.4340,54.4242,61.7692,41.5442,12.6833
10/16/2018,19,-0.0214,53.5067,62.0200,47.0067,12.6300
10/16/2018,20,-0.0248,52.7975,62.2525,50.3550,12.6083
10/16/2018,21,-0.0121,52.1367,62.3717,52.9308,12.5917
10/16/2018,22,-0.0214,51.6575,62.4233,57.3475,12.5775
10/16/2018,23,-0.0257,51.1350,62.3975,59.3192,12.5608
10/17/2018,0,-0.0222,50.6250,62.3967,62.0167,12.5442
10/17/2018,1,-0.0234,50.0692,62.3183,63.8767,12.5217
10/17/2018,2,-0.0223,49.5683,62.1283,66.0950,12.5067
10/17/2018,3,-0.0183,49.0733,62.0183,67.1108,12.4825
10/17/2018,4,-0.0164,48.6183,61.8233,68.8500,12.4625
10/17/2018,5,-0.0162,48.1758,61.6617,69.9567,12.4325
10/17/2018,6,0.0157,47.7100,61.4783,70.5275,12.4092
10/17/2018,7,12.9972,47.3358,61.3850,71.7925,12.3858
10/17/2018,8,85.3925,47.0700,61.2708,71.0925,12.5600
10/17/2018,9,187.6750,47.1392,61.2317,67.6525,13.2158
10/17/2018,10,321.1417,47.4583,61.2242,59.4067,13.3650
10/17/2018,11,303.7667,48.0533,61.2333,51.2533,13.3792
10/17/2018,12,369.3417,48.6083,61.2867,50.6925,13.3392
10/17/2018,13,246.9083,49.1975,61.3742,49.7100,13.3592
10/17/2018,14,209.5083,49.7558,61.5300,48.1975,13.3708
10/17/2018,15,171.9917,50.1033,61.6517,48.5100,13.3575
10/17/2018,16,151.8083,50.4542,61.7692,49.6683,13.2742
10/17/2018,17,61.8467,50.6625,61.8542,51.7467,12.9100
10/17/2018,18,2.3902,50.6900,61.9317,57.0500,12.6775
10/17/2018,19,-0.0127,50.6275,62.0400,61.8117,12.6275
10/17/2018,20,-0.0195,50.5483,62.1150,64.4350,12.6058
10/17/2018,21,-0.0244,50.4358,62.1325,67.0900,12.5892
10/17/2018,22,-0.0258,50.2883,62.1350,69.4692,12.5750
10/17/2018,23,-0.0182,50.1183,62.1300,70.6583,12.5567
10/18/2018,0,-0.0205,49.9525,62.1283,70.8167,12.5442
10/18/2018,1,-0.0187,49.7900,62.1250,70.5583,12.5250
10/18/2018,2,-0.0249,49.6133,62.0800,71.8000,12.5083
10/18/2018,3,-0.0212,49.3583,62.0617,73.2250,12.4875
10/18/2018,4,-0.0228,49.1700,61.9908,73.5250,12.4692
10/18/2018,5,-0.0238,48.9975,61.8967,73.9000,12.4425
10/18/2018,6,-0.0027,48.8300,61.9108,73.0417,12.4208
10/18/2018,7,5.6708,48.7017,61.8500,72.6583,12.3933
10/18/2018,8,79.3650,48.6400,61.8533,72.7500,12.6400
10/18/2018,9,302.0000,49.1417,61.8583,64.2550,13.3142
10/18/2018,10,561.1000,50.3108,61.9175,53.5817,13.3192
10/18/2018,11,586.8250,51.5483,62.0167,43.1125,13.3633
10/18/2018,12,682.6417,52.6783,62.1817,35.2383,13.3700
10/18/2018,13,720.0583,54.2250,62.2375,31.9100,13.3675
10/18/2018,14,469.8917,55.1917,62.4375,28.3717,13.3683
10/18/2018,15,374.1917,56.0483,62.6442,28.6492,13.2575
10/18/2018,16,265.7083,56.7533,62.8950,27.9833,13.1208
10/18/2018,17,114.2225,57.5933,63.3842,26.1608,12.8883
10/18/2018,18,2.2593,57.3975,63.6817,33.6625,12.6850
10/18/2018,19,-0.0244,56.8725,63.9767,41.2025,12.6300
10/18/2018,20,-0.0289,56.4475,64.1692,46.7400,12.6100
10/18/2018,21,-0.0230,56.1183,64.3083,64.9542,12.5917
10/18/2018,22,-0.0213,55.8392,64.3475,76.4750,12.5800
10/18/2018,23,-0.0257,55.5450,64.3975,78.3500,12.5617
10/19/2018,0,-0.0267,55.2417,64.4058,78.0917,12.5500
10/19/2018,1,-0.0247,54.9467,64.3383,77.3833,12.5300
10/19/2018,2,-0.0259,54.5817,64.2200,78.1083,12.5150
10/19/2018,3,-0.0212,54.1242,64.1517,77.4833,12.4950
10/19/2018,4,-0.0132,53.5975,64.0108,75.2167,12.4767
10/19/2018,5,-0.0158,53.0475,63.8867,72.7417,12.4500
10/19/2018,6,0.0003,52.5133,63.6458,71.6083,12.4300
10/19/2018,7,4.1306,51.9733,63.5075,71.3750,12.4042
10/19/2018,8,132.9108,51.4975,63.3233,71.0667,12.7992
10/19/2018,9,399.0583,52.1158,63.1392,62.4575,13.3392
10/19/2018,10,559.4583,53.4300,63.1033,51.7883,13.3067
10/19/2018,11,670.7250,54.8042,63.2233,34.3025,13.3533
10/19/2018,12,717.3333,56.0458,63.2642,28.2775,13.3600
10/19/2018,13,699.0917,57.3133,63.4217,26.1558,13.3583
10/19/2018,14,622.2417,58.4833,63.6492,23.7508,13.3392
10/19/2018,15,487.1333,59.6767,63.8983,21.5217,13.0783
10/19/2018,16,309.6000,60.9392,64.3642,20.4125,12.9483
10/19/2018,17,117.2317,61.7408,64.7317,22.0783,12.8150
10/19/2018,18,3.7542,61.4058,64.9750,27.0967,12.6683
10/19/2018,19,-0.0243,60.6283,65.1950,33.7675,12.6242
10/19/2018,20,-0.0202,59.9017,65.3533,38.2208,12.6075
10/19/2018,21,-0.0168,59.1325,65.4858,42.3450,12.5917
10/19/2018,22,-0.0191,58.3475,65.5300,44.3542,12.5800
10/19/2018,23,-0.0207,57.6458,65.4033,46.6183,12.5625
10/20/2018,0,-0.0201,56.9208,65.3142,48.6533,12.5458
10/20/2018,1,-0.0231,56.2192,65.1292,50.4517,12.5275
10/20/2018,2,-0.0242,55.5258,64.9708,51.6133,12.5108
10/20/2018,3,-0.0283,54.8258,64.7450,49.5692,12.4900
10/20/2018,4,-0.0242,54.1608,64.5125,51.4508,12.4717
10/20/2018,5,-0.0195,53.4950,64.2942,52.6317,12.4433
10/20/2018,6,0.0107,52.8442,64.0467,53.6242,12.4250
10/20/2018,7,6.9570,52.2283,63.8200,55.5083,12.4008
10/20/2018,8,162.6208,51.6500,63.6000,54.7075,12.8058
10/20/2018,9,409.7333,52.3825,63.4775,48.0825,13.3367
10/20/2018,10,566.8167,53.8558,63.4808,35.6150,13.2967
10/20/2018,11,672.7167,54.9933,63.4908,27.9492,13.3492
10/20/2018,12,716.9167,56.1717,63.6242,24.3200,13.3517
10/20/2018,13,695.4583,57.6083,63.7417,22.8633,13.3500
10/20/2018,14,614.7417,58.8442,64.0100,21.9833,13.3200
10/20/2018,15,480.4250,60.0708,64.2183,19.3758,13.0375
10/20/2018,16,305.8583,61.3450,64.5483,17.0383,12.9125
10/20/2018,17,114.5992,62.1767,65.0567,16.4267,12.7950
10/20/2018,18,3.8604,61.9050,65.3858,21.4992,12.6625
10/20/2018,19,-0.0220,61.2317,65.6158,26.0017,12.6242
10/20/2018,20,-0.0203,60.4750,65.8283,30.1800,12.6058
10/20/2018,21,-0.0183,59.8042,66.0125,33.0133,12.5925
10/20/2018,22,-0.0195,58.9892,66.0550,34.3858,12.5783
10/20/2018,23,-0.0230,58.2075,66.0033,37.4575,12.5608
10/21/2018,0,-0.0185,57.6292,65.9058,40.1625,12.5442
10/21/2018,1,-0.0225,56.9900,65.7042,41.9717,12.5225
10/21/2018,2,-0.0224,56.2700,65.5300,42.8183,12.5092
10/21/2018,3,-0.0183,55.6000,65.3025,44.4042,12.4900
10/21/2018,4,-0.0225,54.9175,65.0908,45.5867,12.4692
10/21/2018,5,-0.0202,54.2800,64.8408,46.9400,12.4417
10/21/2018,6,0.0035,53.7042,64.5692,49.4458,12.4217
10/21/2018,7,7.4933,53.0283,64.3717,47.8733,12.3983
10/21/2018,8,156.4467,52.4600,64.1900,48.6367,12.7983
10/21/2018,9,402.2083,53.1725,64.0058,41.2708,13.3308
10/21/2018,10,557.9083,54.6650,63.9967,33.1425,13.2925
10/21/2018,11,662.3083,55.8100,63.9983,27.6833,13.3408
